datetime,close,high,low,open,volume
,^NSEBANK,^NSEBANK,^NSEBANK,^NSEBANK,^NSEBANK
2025-05-13 07:20:00+00:00,54953.19921875,55039.55078125,54953.19921875,55034.44921875,0
2025-05-13 07:25:00+00:00,54940.55078125,54994.55078125,54925.69921875,54956.05078125,0
2025-05-13 07:30:00+00:00,54981.0,55020.6015625,54930.19921875,54939.55078125,0
2025-05-13 07:35:00+00:00,54969.94921875,55024.1484375,54948.3515625,54979.30078125,0
2025-05-13 07:40:00+00:00,54990.80078125,55000.25,54944.05078125,54974.69921875,0
2025-05-13 07:45:00+00:00,54927.30078125,54997.05078125,54921.5,54986.94921875,0
2025-05-13 07:50:00+00:00,54950.30078125,54971.8515625,54925.0,54928.19921875,0
2025-05-13 07:55:00+00:00,54920.05078125,54974.1015625,54919.8984375,54952.44921875,0
2025-05-13 08:00:00+00:00,54930.30078125,54966.19921875,54899.6015625,54918.0,0
2025-05-13 08:05:00+00:00,54964.1015625,54978.69921875,54917.69921875,54927.80078125,0
2025-05-13 08:10:00+00:00,54978.69921875,54994.8515625,54955.3515625,54962.0,0
2025-05-13 08:15:00+00:00,54956.44921875,54982.6015625,54944.3515625,54982.6015625,0
2025-05-13 08:20:00+00:00,54934.3515625,54971.1484375,54920.3984375,54951.69921875,0
2025-05-13 08:25:00+00:00,54907.6484375,54963.05078125,54901.94921875,54933.6484375,0
2025-05-13 08:30:00+00:00,54933.0,54938.6015625,54889.19921875,54907.8515625,0
2025-05-13 08:35:00+00:00,54965.44921875,54981.1484375,54920.94921875,54930.30078125,0
2025-05-13 08:40:00+00:00,54947.30078125,54972.69921875,54935.1015625,54963.6015625,0
2025-05-13 08:45:00+00:00,54900.80078125,54957.75,54894.44921875,54946.5,0
2025-05-13 08:50:00+00:00,54961.05078125,54965.55078125,54895.19921875,54898.3984375,0
2025-05-13 08:55:00+00:00,54927.94921875,54974.3984375,54917.1015625,54959.75,0
2025-05-13 09:00:00+00:00,54926.80078125,54949.25,54909.6484375,54925.5,0
2025-05-13 09:05:00+00:00,54974.30078125,54982.8984375,54924.3984375,54925.5,0
2025-05-13 09:10:00+00:00,54951.19921875,54982.5,54940.3515625,54976.1015625,0
2025-05-13 09:15:00+00:00,54985.25,55023.25,54945.8984375,54948.05078125,0
2025-05-13 09:20:00+00:00,54998.94921875,55038.05078125,54984.5,54984.5,0
2025-05-13 09:25:00+00:00,54982.25,55019.8515625,54955.80078125,55000.8515625,0
2025-05-13 09:30:00+00:00,54902.19921875,54995.69921875,54897.6484375,54987.3984375,0
2025-05-13 09:35:00+00:00,54924.80078125,54948.44921875,54895.6484375,54903.0,0
2025-05-13 09:40:00+00:00,54929.69921875,54943.1015625,54906.30078125,54926.05078125,0
2025-05-13 09:45:00+00:00,54943.1015625,54984.6484375,54929.5,54932.75,0
2025-05-13 09:50:00+00:00,54925.94921875,54963.1484375,54890.55078125,54948.5,0
2025-05-13 09:55:00+00:00,54964.44921875,54966.6484375,54916.3515625,54924.0,0
2025-05-14 03:45:00+00:00,55029.75,55205.25,54923.44921875,55008.55078125,0
2025-05-14 03:50:00+00:00,55063.80078125,55072.94921875,54976.8984375,55028.44921875,0
2025-05-14 03:55:00+00:00,55070.44921875,55109.75,55061.1015625,55063.19921875,0
2025-05-14 04:00:00+00:00,54934.6484375,55082.44921875,54928.6015625,55070.6015625,0
2025-05-14 04:05:00+00:00,54954.69921875,55003.19921875,54918.6484375,54934.94921875,0
2025-05-14 04:10:00+00:00,55049.6015625,55080.3984375,54953.75,54955.80078125,0
2025-05-14 04:15:00+00:00,55027.6015625,55067.5,55004.0,55050.8515625,0
2025-05-14 04:20:00+00:00,54932.94921875,55020.6484375,54886.25,55019.25,0
2025-05-14 04:25:00+00:00,54981.25,54991.3515625,54930.8984375,54934.80078125,0
2025-05-14 04:30:00+00:00,55004.19921875,55020.3984375,54975.6015625,54979.5,0
2025-05-14 04:35:00+00:00,55012.6484375,55021.55078125,54992.30078125,55002.69921875,0
2025-05-14 04:40:00+00:00,55089.30078125,55089.30078125,54996.5,55011.1015625,0
2025-05-14 04:45:00+00:00,55082.1484375,55090.80078125,55028.75,55084.55078125,0
2025-05-14 04:50:00+00:00,55091.1484375,55094.1015625,55064.94921875,55082.94921875,0
2025-05-14 04:55:00+00:00,55042.30078125,55093.5,55027.3984375,55090.94921875,0
2025-05-14 05:00:00+00:00,54977.44921875,55049.3515625,54972.3515625,55042.80078125,0
2025-05-14 05:05:00+00:00,55007.3984375,55012.75,54966.80078125,54978.55078125,0
2025-05-14 05:10:00+00:00,55047.25,55058.75,54997.80078125,55008.30078125,0
2025-05-14 05:15:00+00:00,55013.80078125,55052.30078125,55010.75,55047.80078125,0
2025-05-14 05:20:00+00:00,54996.80078125,55013.80078125,54978.44921875,55013.80078125,0
2025-05-14 05:25:00+00:00,54955.94921875,55003.75,54952.19921875,54997.55078125,0
2025-05-14 05:30:00+00:00,54967.3984375,54990.44921875,54951.6484375,54955.1015625,0
2025-05-14 05:35:00+00:00,54994.8984375,55009.8984375,54963.3984375,54967.94921875,0
2025-05-14 05:40:00+00:00,55012.8515625,55021.3984375,54989.75,54994.8515625,0
2025-05-14 05:45:00+00:00,54991.5,55023.3984375,54973.94921875,55008.3515625,0
2025-05-14 05:50:00+00:00,55011.8515625,55018.80078125,54978.25,54991.0,0
2025-05-14 05:55:00+00:00,55026.6484375,55033.94921875,54993.55078125,55017.3984375,0
2025-05-14 06:00:00+00:00,55004.3984375,55027.0,54997.5,55026.6484375,0
2025-05-14 06:05:00+00:00,54981.3984375,55026.6484375,54981.3984375,55004.19921875,0
2025-05-14 06:10:00+00:00,54940.25,55000.5,54933.3515625,54983.1015625,0
2025-05-14 06:15:00+00:00,54857.6015625,54942.5,54833.55078125,54939.6015625,0
2025-05-14 06:20:00+00:00,54841.80078125,54887.3984375,54838.30078125,54857.19921875,0
2025-05-14 06:25:00+00:00,54888.5,54894.94921875,54838.6484375,54839.5,0
2025-05-14 06:30:00+00:00,54873.25,54897.30078125,54857.75,54889.44921875,0
2025-05-14 06:35:00+00:00,54824.25,54874.75,54816.25,54872.8984375,0
2025-05-14 06:40:00+00:00,54839.3984375,54849.1015625,54805.75,54822.8984375,0
2025-05-14 06:45:00+00:00,54821.69921875,54842.8515625,54806.80078125,54842.8515625,0
2025-05-14 06:50:00+00:00,54824.1015625,54845.0,54817.25,54823.25,0
2025-05-14 06:55:00+00:00,54825.0,54843.6015625,54806.8515625,54822.6484375,0
2025-05-14 07:00:00+00:00,54796.25,54828.0,54793.0,54823.55078125,0
2025-05-14 07:05:00+00:00,54707.44921875,54800.3984375,54682.75,54794.8515625,0
2025-05-14 07:10:00+00:00,54720.1484375,54740.3984375,54675.8515625,54706.5,0
2025-05-14 07:15:00+00:00,54644.80078125,54721.25,54641.55078125,54719.69921875,0
2025-05-14 07:20:00+00:00,54575.69921875,54646.3515625,54492.6484375,54646.3515625,0
2025-05-14 07:25:00+00:00,54590.6484375,54600.3515625,54537.6484375,54577.55078125,0
2025-05-14 07:30:00+00:00,54657.0,54712.6015625,54586.1484375,54594.25,0
2025-05-14 07:35:00+00:00,54668.75,54697.6015625,54644.05078125,54652.75,0
2025-05-14 07:40:00+00:00,54682.94921875,54707.3515625,54652.3984375,54672.6015625,0
2025-05-14 07:45:00+00:00,54628.94921875,54698.1015625,54591.6015625,54682.8515625,0
2025-05-14 07:50:00+00:00,54658.30078125,54672.19921875,54619.19921875,54624.80078125,0
2025-05-14 07:55:00+00:00,54678.30078125,54711.55078125,54641.19921875,54656.25,0
2025-05-14 08:00:00+00:00,54675.3984375,54681.1015625,54654.30078125,54678.8515625,0
2025-05-14 08:05:00+00:00,54640.8984375,54684.05078125,54637.0,54673.3515625,0
2025-05-14 08:10:00+00:00,54641.30078125,54688.8515625,54636.1015625,54641.5,0
2025-05-14 08:15:00+00:00,54631.8515625,54660.25,54600.3515625,54640.8515625,0
2025-05-14 08:20:00+00:00,54641.30078125,54641.69921875,54619.1484375,54628.8984375,0
2025-05-14 08:25:00+00:00,54612.44921875,54652.05078125,54601.69921875,54637.80078125,0
2025-05-14 08:30:00+00:00,54589.6484375,54626.44921875,54582.69921875,54607.75,0
2025-05-14 08:35:00+00:00,54632.44921875,54632.44921875,54585.69921875,54585.69921875,0
2025-05-14 08:40:00+00:00,54654.94921875,54658.6015625,54614.8984375,54631.6484375,0
2025-05-14 08:45:00+00:00,54653.5,54656.19921875,54623.30078125,54655.1484375,0
2025-05-14 08:50:00+00:00,54728.75,54741.19921875,54647.25,54652.19921875,0
2025-05-14 08:55:00+00:00,54695.0,54734.44921875,54686.8515625,54734.05078125,0
2025-05-14 09:00:00+00:00,54593.94921875,54705.55078125,54578.6015625,54695.25,0
2025-05-14 09:05:00+00:00,54602.0,54632.55078125,54595.3984375,54596.8515625,0
2025-05-14 09:10:00+00:00,54668.19921875,54738.5,54600.55078125,54605.6015625,0
2025-05-14 09:15:00+00:00,54681.75,54698.3515625,54655.05078125,54669.0,0
2025-05-14 09:20:00+00:00,54695.05078125,54702.3984375,54666.3984375,54681.25,0
2025-05-14 09:25:00+00:00,54708.6015625,54726.1484375,54696.8984375,54696.8984375,0
2025-05-14 09:30:00+00:00,54759.6484375,54799.6484375,54704.75,54708.1484375,0
2025-05-14 09:35:00+00:00,54827.8515625,54827.8515625,54758.8515625,54758.8515625,0
2025-05-14 09:40:00+00:00,54808.1484375,54831.19921875,54792.0,54827.8515625,0
2025-05-14 09:45:00+00:00,54776.0,54813.94921875,54759.3984375,54810.80078125,0
2025-05-14 09:50:00+00:00,54823.6484375,54830.6484375,54772.19921875,54774.19921875,0
2025-05-14 09:55:00+00:00,54860.55078125,54898.80078125,54824.05078125,54824.8515625,0
2025-05-15 03:45:00+00:00,54687.19921875,54906.19921875,54634.6484375,54853.69921875,0
2025-05-15 03:50:00+00:00,54642.55078125,54685.6015625,54590.19921875,54685.6015625,0
2025-05-15 03:55:00+00:00,54622.3515625,54673.8515625,54614.1484375,54642.6484375,0
2025-05-15 04:00:00+00:00,54589.80078125,54652.80078125,54571.1484375,54622.19921875,0
2025-05-15 04:05:00+00:00,54539.80078125,54587.6015625,54520.30078125,54586.05078125,0
2025-05-15 04:10:00+00:00,54524.3515625,54564.05078125,54505.6015625,54538.25,0
2025-05-15 04:15:00+00:00,54534.6015625,54559.0,54443.8515625,54520.1484375,0
2025-05-15 04:20:00+00:00,54539.30078125,54599.55078125,54509.0,54532.30078125,0
2025-05-15 04:25:00+00:00,54549.8515625,54579.6484375,54511.0,54543.30078125,0
2025-05-15 04:30:00+00:00,54521.30078125,54569.05078125,54516.75,54548.19921875,0
2025-05-15 04:35:00+00:00,54513.3984375,54546.8984375,54462.80078125,54524.3515625,0
2025-05-15 04:40:00+00:00,54562.75,54578.1015625,54505.69921875,54507.5,0
2025-05-15 04:45:00+00:00,54515.8515625,54578.55078125,54514.6015625,54553.80078125,0
2025-05-15 04:50:00+00:00,54549.6484375,54565.0,54491.30078125,54523.6015625,0
2025-05-15 04:55:00+00:00,54547.94921875,54577.69921875,54518.69921875,54551.05078125,0
2025-05-15 05:00:00+00:00,54658.8515625,54680.6015625,54547.6015625,54548.75,0
2025-05-15 05:05:00+00:00,54859.8515625,54864.5,54644.05078125,54654.1484375,0
2025-05-15 05:10:00+00:00,54869.3515625,55018.0,54864.30078125,54871.8984375,0
2025-05-15 05:15:00+00:00,54817.19921875,54908.75,54747.1484375,54875.05078125,0
2025-05-15 05:20:00+00:00,54761.6015625,54845.1484375,54749.6484375,54817.3515625,0
2025-05-15 05:25:00+00:00,54910.05078125,54933.8984375,54756.44921875,54761.6015625,0
2025-05-15 05:30:00+00:00,54761.1484375,54916.3515625,54757.05078125,54915.1484375,0
2025-05-15 05:35:00+00:00,54727.0,54770.0,54674.75,54757.8984375,0
2025-05-15 05:40:00+00:00,54616.69921875,54728.8515625,54588.19921875,54726.55078125,0
2025-05-15 05:45:00+00:00,54666.94921875,54728.69921875,54601.5,54617.1015625,0
2025-05-15 05:50:00+00:00,54605.0,54691.75,54589.6484375,54669.05078125,0
2025-05-15 05:55:00+00:00,54640.75,54680.44921875,54605.80078125,54605.80078125,0
2025-05-15 06:00:00+00:00,54617.75,54645.75,54585.94921875,54638.44921875,0
2025-05-15 06:05:00+00:00,54602.69921875,54635.1484375,54570.69921875,54620.69921875,0
2025-05-15 06:10:00+00:00,54634.30078125,54661.55078125,54586.75,54605.94921875,0
2025-05-15 06:15:00+00:00,54608.8984375,54674.75,54608.8984375,54638.55078125,0
2025-05-15 06:20:00+00:00,54615.75,54626.94921875,54584.0,54609.8984375,0
2025-05-15 06:25:00+00:00,54623.6015625,54663.44921875,54612.44921875,54619.1015625,0
2025-05-15 06:30:00+00:00,54651.55078125,54660.30078125,54598.3515625,54623.8984375,0
2025-05-15 06:35:00+00:00,54792.69921875,54807.0,54648.8515625,54651.55078125,0
2025-05-15 06:40:00+00:00,54711.30078125,54789.3984375,54689.5,54789.3984375,0
2025-05-15 06:45:00+00:00,54762.5,54855.25,54711.69921875,54711.69921875,0
2025-05-15 06:50:00+00:00,54692.19921875,54762.69921875,54632.5,54762.1015625,0
2025-05-15 06:55:00+00:00,54646.25,54692.19921875,54629.6484375,54692.19921875,0
2025-05-15 07:00:00+00:00,54714.5,54717.6484375,54639.19921875,54648.1015625,0
2025-05-15 07:05:00+00:00,54761.05078125,54806.6015625,54698.94921875,54717.0,0
2025-05-15 07:10:00+00:00,54665.3515625,54765.80078125,54647.19921875,54761.0,0
2025-05-15 07:15:00+00:00,54671.30078125,54689.25,54644.80078125,54666.19921875,0
2025-05-15 07:20:00+00:00,54734.8515625,54750.44921875,54648.6484375,54671.30078125,0
2025-05-15 07:25:00+00:00,54753.6484375,54760.6015625,54723.5,54734.3984375,0
2025-05-15 07:30:00+00:00,54839.1015625,54880.80078125,54753.25,54753.25,0
2025-05-15 07:35:00+00:00,54940.3515625,55015.8984375,54828.3515625,54838.3515625,0
2025-05-15 07:40:00+00:00,55096.3984375,55100.30078125,54938.19921875,54938.19921875,0
2025-05-15 07:45:00+00:00,55105.8515625,55174.55078125,55017.75,55098.80078125,0
2025-05-15 07:50:00+00:00,55103.75,55117.19921875,55035.05078125,55105.44921875,0
2025-05-15 07:55:00+00:00,55148.44921875,55151.6015625,55071.25,55111.05078125,0
2025-05-15 08:00:00+00:00,55245.0,55273.0,55154.30078125,55154.80078125,0
2025-05-15 08:05:00+00:00,55280.05078125,55288.69921875,55189.30078125,55244.75,0
2025-05-15 08:10:00+00:00,55255.19921875,55302.5,55225.8984375,55277.19921875,0
2025-05-15 08:15:00+00:00,55340.8984375,55396.44921875,55256.5,55257.6484375,0
2025-05-15 08:20:00+00:00,55360.30078125,55381.05078125,55320.44921875,55342.69921875,0
2025-05-15 08:25:00+00:00,55359.5,55385.5,55323.8984375,55362.6484375,0
2025-05-15 08:30:00+00:00,55387.44921875,55393.19921875,55286.8515625,55360.6484375,0
2025-05-15 08:35:00+00:00,55369.8984375,55389.3984375,55331.6484375,55386.55078125,0
2025-05-15 08:40:00+00:00,55432.0,55462.1484375,55364.1484375,55369.69921875,0
2025-05-15 08:45:00+00:00,55471.44921875,55486.3984375,55406.30078125,55427.69921875,0
2025-05-15 08:50:00+00:00,55433.05078125,55479.8984375,55411.3984375,55466.44921875,0
2025-05-15 08:55:00+00:00,55463.1484375,55474.5,55395.3515625,55430.80078125,0
2025-05-15 09:00:00+00:00,55342.55078125,55477.5,55323.19921875,55460.94921875,0
2025-05-15 09:05:00+00:00,55336.6484375,55376.94921875,55311.25,55343.55078125,0
2025-05-15 09:10:00+00:00,55373.1015625,55377.75,55312.8515625,55335.30078125,0
2025-05-15 09:15:00+00:00,55355.3515625,55394.69921875,55338.80078125,55378.3515625,0
2025-05-15 09:20:00+00:00,55358.44921875,55390.19921875,55340.8515625,55356.19921875,0
2025-05-15 09:25:00+00:00,55356.94921875,55360.80078125,55302.8984375,55356.69921875,0
2025-05-15 09:30:00+00:00,55358.6015625,55366.1484375,55313.75,55357.80078125,0
2025-05-15 09:35:00+00:00,55407.75,55413.6015625,55357.6015625,55360.8984375,0
2025-05-15 09:40:00+00:00,55362.55078125,55410.6015625,55344.5,55406.69921875,0
2025-05-15 09:45:00+00:00,55339.30078125,55361.1015625,55331.1484375,55357.5,0
2025-05-15 09:50:00+00:00,55351.05078125,55360.55078125,55328.8515625,55343.75,0
2025-05-15 09:55:00+00:00,55336.69921875,55375.8984375,55319.55078125,55350.25,0
2025-05-16 03:45:00+00:00,55302.5,55417.3515625,55250.0,55288.0,0
2025-05-16 03:50:00+00:00,55270.75,55341.30078125,55233.19921875,55306.55078125,0
2025-05-16 03:55:00+00:00,55297.75,55309.6484375,55214.44921875,55270.3984375,0
2025-05-16 04:00:00+00:00,55209.69921875,55384.0,55204.44921875,55299.3984375,0
2025-05-16 04:05:00+00:00,55228.69921875,55254.1015625,55202.80078125,55205.8515625,0
2025-05-16 04:10:00+00:00,55235.19921875,55298.44921875,55183.05078125,55228.6484375,0
